time,A1,A2,A3,A4
0.06626288788738766,0.01030598785294106,0.05928071546775995,0.0733825821015606,0.16182720867310657
0.06649138060424072,0.01023977341744913,0.05911491232570173,0.07336545798117204,0.16193950694330464
0.06671987332109378,0.01017410841078754,0.05895006654182411,0.07334840050283556,0.1620511391956658
0.06694836603794684,0.010108982706012137,0.058786165605189816,0.07333140993683208,0.162162114014684
0.0671768587547999,0.010044386176178765,0.0586231970048616,0.0733144865534426,0.16227243998485313
0.06740535147165296,0.009980308694343262,0.05846114822990219,0.07329763062294804,0.16238212569066723
0.06763384418850603,0.009916740133561473,0.05830000676937433,0.0732808424156294,0.16249117971662017
0.06786233690535909,0.009853670366889245,0.05813976011234078,0.07326412220176765,0.16259961064720593
0.06809082962221215,0.009791089267382418,0.05798039574786426,0.07324747025164371,0.16270742706691843
0.06831932233906521,0.009728986708096835,0.057821901165007544,0.07323088683553859,0.16281463756025166
0.06854781505591827,0.009667352562088338,0.057664263852833325,0.07321437222373323,0.16292125071169952
0.06877630777277133,0.009606176702412771,0.05750747130040438,0.07319792668650858,0.16302727510575596
0.06900480048962439,0.00954544900212598,0.057351510996783435,0.07318155049414563,0.16313271932691495
0.06923329320647745,0.009485159334283802,0.05719637043103323,0.07316524391692532,0.16323759195967044
0.06946178592333051,0.009425297571942083,0.057042037092216516,0.07314900722512863,0.16334190158851633
0.06969027864018357,0.009365853588156666,0.05688849846939603,0.07313284068903653,0.16344565679794662
0.06991877135703663,0.009306817255983394,0.056735742051634515,0.07311674457892996,0.16354886617245523
0.07014726407388969,0.00924817844847811,0.056583755327994714,0.0731007191650899,0.1636515382965361
0.07037575679074275,0.009189927038696658,0.056432525787539364,0.07308476471779729,0.1637536817546832
0.07060424950759582,0.009132052899694872,0.056282040919331186,0.07306888150733312,0.16385530513139043
0.07083274222444888,0.00907454590452861,0.05613228821243296,0.07305306980397835,0.16395641701115177
0.07106123494130194,0.009017395926253707,0.05598325515590742,0.07303732987801395,0.16405702597846117
0.071289727658155,0.008960592837926004,0.05583492923881728,0.07302166199972085,0.16415714061781256
0.07151822037500806,0.008904126512601349,0.0556872979502253,0.07300606643938004,0.16425676951369986
0.07174671309186112,0.00884798682333558,0.055540348779194226,0.07299054346727249,0.16435592125061707
0.07197520580871418,0.008792163643184546,0.05539406921478679,0.07297509335367913,0.16445460441305812
0.07220369852556724,0.008736646845204083,0.055248446746065744,0.07295971636888096,0.16455282758551693
0.0724321912424203,0.00868142630245004,0.05510346886209381,0.07294441278315893,0.16465059935248746
0.07266068395927336,0.008626491887978255,0.05495912305193375,0.07292918286679399,0.1647479282984637
0.07288917667612642,0.008571833474844574,0.05481539680464829,0.07291402689006711,0.1648448230079395
0.07311766939297948,0.008517440936104839,0.05467227760930017,0.07289894512325927,0.1649412920654089
0.07334616210983254,0.008464094632798192,0.054530579368313174,0.07288387665563431,0.16503677911245226
0.07357465482668561,0.008412262157772483,0.05439078900151591,0.0728687847836249,0.16513095131861885
0.07380314754353867,0.00836083054016241,0.05425174103300418,0.07285375513379094,0.16522460544465714
0.07403164026039173,0.008309794068014338,0.05411342756747971,0.07283878763470852,0.16531774691977266
